match_id,game_mode,queue_id,map_id,duration,start_time,end_time,winner_team
RU_537275797,CLASSIC,420,11,1984,1758904386700,1758906370900,red
RU_536633850,CLASSIC,420,11,1681,1758481111453,1758482787234,blue
RU_536616519,CLASSIC,420,11,1317,1758470897946,1758472215362,red
RU_536556086,CLASSIC,400,11,1044,1758399672279,1758400716697,blue
RU_536497603,CLASSIC,400,11,1360,1758359249776,1758360609580,red
RU_536479446,CLASSIC,400,11,3443,1758320134607,1758323578114,blue
RU_536459594,CLASSIC,420,11,1896,1758308245261,1758310141217,red
RU_536454762,CLASSIC,420,11,1324,1758305453703,1758306778071,red
RU_536442503,CLASSIC,420,11,1566,1758297557153,1758299123495,red
RU_536430035,CLASSIC,420,11,135,1758286174930,1758286310245,red
RU_536423757,CLASSIC,420,11,102,1758282780336,1758282882770,red
RU_536421650,CLASSIC,420,11,2645,1758278245010,1758280889778,red
RU_536397612,CLASSIC,400,11,1784,1758229257151,1758231041369,red
RU_536360892,CLASSIC,400,11,1609,1758206377362,1758207986856,blue
RU_536357239,CLASSIC,420,11,1888,1758201285927,1758203174320,red
RU_536350868,CLASSIC,420,11,1491,1758198956429,1758200447676,blue
RU_536346235,CLASSIC,420,11,1628,1758192024082,1758193651922,red
RU_536342685,CLASSIC,420,11,2185,1758189338578,1758191523903,blue
RU_536340870,CLASSIC,420,11,1524,1758186456245,1758187980626,red
RU_536314568,CLASSIC,420,11,1064,1758137457864,1758138522175,red
RU_536313335,CLASSIC,420,11,1750,1758135095766,1758136845452,red
RU_535991543,CLASSIC,400,11,1996,1757783989248,1757785984960,red
RU_535977479,CLASSIC,420,11,1530,1757776381192,1757777911456,blue
RU_536564551,CLASSIC,420,11,1659,1758407463165,1758409122061,blue
RU_536556481,CLASSIC,420,11,1768,1758400604342,1758402372542,red
RU_536547211,CLASSIC,420,11,2179,1758395108892,1758397287573,blue
RU_536478797,CLASSIC,420,11,2677,1758321707989,1758324384684,red
RU_536475220,CLASSIC,420,11,2087,1758315836111,1758317922758,red
RU_536465951,CLASSIC,420,11,2129,1758311489515,1758313618261,red
RU_536465007,CLASSIC,420,11,1607,1758309306276,1758310913232,red
RU_536424431,CLASSIC,420,11,1436,1758281795556,1758283231200,red
RU_536395731,CLASSIC,420,11,1531,1758228641032,1758230172073,blue
RU_536389022,CLASSIC,420,11,2512,1758222383030,1758224895604,blue
RU_536384340,CLASSIC,420,11,1295,1758220490130,1758221785342,red
RU_536378248,CLASSIC,420,11,1884,1758217458152,1758219342274,blue
RU_536376298,CLASSIC,420,11,1142,1758215710360,1758216852694,blue
RU_536290791,CLASSIC,420,11,2205,1758123376517,1758125581717,blue
RU_536288909,CLASSIC,420,11,1478,1758121410720,1758122888707,red
RU_536284699,CLASSIC,420,11,1134,1758117402869,1758118536807,red
RU_536285030,CLASSIC,420,11,1464,1758115303570,1758116767857,red
RU_536276817,CLASSIC,420,11,1980,1758109873362,1758111853854,red
RU_536249419,CLASSIC,420,11,1619,1758054539941,1758056158121,blue
RU_536245541,CLASSIC,420,11,1860,1758052141555,1758054001745,blue
RU_536774541,CLASSIC,420,11,1253,1758652944837,1758654198239,blue
RU_536631057,CLASSIC,440,11,2375,1758479135598,1758481510704,red
RU_536298554,CLASSIC,440,11,2156,1758128348602,1758130504819,red
RU_536296188,CLASSIC,440,11,1749,1758125143606,1758126892711,blue
RU_536292190,CLASSIC,440,11,2259,1758122264134,1758124523046,red
RU_536251192,CLASSIC,420,11,1931,1758056385990,1758058317335,blue
RU_536237898,CLASSIC,400,11,1961,1758050009879,1758051971381,red
RU_536211647,CLASSIC,420,11,2259,1758032482419,1758034741674,blue
RU_536206860,CLASSIC,420,11,1683,1758029472535,1758031155408,red
RU_536174354,CLASSIC,420,11,1580,1757968781599,1757970361763,red
RU_536160663,CLASSIC,420,11,1634,1757960399893,1757962034485,red
RU_536141544,CLASSIC,440,11,2178,1757948809562,1757950987643,red
RU_537517528,CLASSIC,420,11,1750,1758998835257,1759000584934,blue
RU_537493206,CLASSIC,420,11,2498,1758992063822,1758994562108,blue
RU_537487065,CLASSIC,420,11,1826,1758989814411,1758991640381,red
RU_537256060,CLASSIC,420,11,106,1758898757822,1758898863396,blue
RU_537062416,CLASSIC,420,11,1860,1758819538493,1758821399040,blue
RU_537010466,CLASSIC,420,11,2920,1758807027605,1758809948061,blue
RU_536752277,CLASSIC,420,11,1361,1758637647672,1758639008745,blue
RU_536739509,CLASSIC,420,11,1707,1758626736675,1758628443670,red
RU_537469234,CLASSIC,420,11,2090,1758985162758,1758987252577,blue
RU_537339887,CLASSIC,420,11,914,1758921588685,1758922502535,red
RU_537047866,CLASSIC,420,11,1781,1758816685029,1758818465673,red
RU_536832688,CLASSIC,420,11,1685,1758729725889,1758731411272,red
RU_536611754,CLASSIC,420,11,1686,1758468929138,1758470615317,red
RU_536499631,CLASSIC,420,11,1174,1758362853302,1758364027648,red
RU_537321550,CLASSIC,420,11,1508,1758916317608,1758917825719,blue
RU_536591394,CLASSIC,420,11,589,1758453754706,1758454342990,blue
RU_536579638,CLASSIC,420,11,1632,1758443612885,1758445245086,blue
RU_536579087,CLASSIC,420,11,1676,1758440788810,1758442464791,red
RU_536577347,CLASSIC,420,11,1826,1758437778118,1758439604243,red
RU_536573938,CLASSIC,420,11,1661,1758434135119,1758435796348,blue
RU_536573592,CLASSIC,420,11,1328,1758429912778,1758431240635,red
RU_536572418,CLASSIC,420,11,1765,1758426493107,1758428258369,red
RU_536124051,CLASSIC,420,11,1887,1757927129088,1757929016427,blue
RU_536063288,CLASSIC,420,11,2031,1757859638140,1757861668784,blue
RU_536060230,CLASSIC,420,11,1794,1757856917547,1757858711665,blue
RU_536053245,CLASSIC,420,11,1929,1757853611593,1757855540684,red
RU_535631220,CLASSIC,420,11,2403,1757363317366,1757365720341,blue
RU_535626928,CLASSIC,420,11,931,1757361149291,1757362080181,red
RU_535607388,CLASSIC,420,11,1611,1757349694993,1757351306255,blue
RU_535604357,CLASSIC,420,11,1903,1757346865067,1757348768052,red
RU_535600589,CLASSIC,420,11,1361,1757344759551,1757346120508,blue
RU_535256353,CLASSIC,420,11,1496,1756983065841,1756984562157,blue
RU_535253658,CLASSIC,420,11,1536,1756980109780,1756981646272,blue
RU_535141949,CLASSIC,420,11,940,1756842665379,1756843605787,red
RU_535138452,CLASSIC,420,11,1600,1756839433663,1756841033991,blue
RU_535129436,CLASSIC,420,11,1670,1756835292141,1756836962916,blue
RU_535127014,CLASSIC,440,11,1313,1756832633078,1756833945886,blue
RU_535123151,CLASSIC,440,11,1510,1756830708170,1756832218743,red
RU_535112285,CLASSIC,420,11,1763,1756824993091,1756826756596,red
RU_537742314,CLASSIC,420,11,1669,1759090493282,1759092162210,blue
RU_537323259,CLASSIC,420,11,1689,1758916037940,1758917727158,red
RU_537289651,CLASSIC,420,11,2118,1758908323208,1758910441606,blue
RU_536750678,CLASSIC,420,11,1680,1758637228985,1758638909007,red
RU_536749296,CLASSIC,420,11,1656,1758634621615,1758636277881,blue
RU_536745574,CLASSIC,420,11,1644,1758632016382,1758633660619,blue
RU_535924649,CLASSIC,400,11,1960,1757708265974,1757710225927,blue
RU_535920097,CLASSIC,400,11,2731,1757704888436,1757707619587,red
RU_537796829,CLASSIC,400,11,1736,1759137905050,1759139640849,blue
RU_537599649,CLASSIC,420,11,2160,1759047133410,1759049293114,red
RU_537414093,CLASSIC,420,11,1701,1758968036109,1758969736706,blue
RU_537042040,CLASSIC,400,11,2142,1758814641715,1758816783836,red
RU_537029430,CLASSIC,400,11,2237,1758812013935,1758814251320,blue
RU_537018915,CLASSIC,400,11,1996,1758809597780,1758811594146,red
RU_537014324,CLASSIC,400,11,1251,1758808024053,1758809275688,blue
RU_537004463,CLASSIC,400,11,1405,1758805771031,1758807176261,blue
RU_536963369,CLASSIC,400,11,1497,1758794073732,1758795570423,red
RU_536955422,CLASSIC,400,11,1869,1758791517710,1758793386723,red
RU_536914556,CHERRY,1700,30,1415,1758764982057,1758766397002,blue
RU_536913413,CHERRY,1700,30,1274,1758763953067,1758765227347,blue
RU_536910965,CHERRY,1700,30,1582,1758762456948,1758764039126,blue
RU_536910599,CHERRY,1700,30,1517,1758760912413,1758762429132,blue
RU_536910251,CHERRY,1700,30,1403,1758759701362,1758761104300,blue
RU_536907034,CHERRY,1700,30,1493,1758758537544,1758760030865,blue
RU_536894543,CLASSIC,420,11,1527,1758751368528,1758752895550,blue
RU_536831837,CHERRY,1700,30,1406,1758729894881,1758731301363,blue
RU_536831329,CHERRY,1700,30,1441,1758728309942,1758729750707,blue
RU_537791963,CHERRY,1700,30,1397,1759135525669,1759136922674,blue
RU_537747222,CLASSIC,400,11,1366,1759092306068,1759093671946,red
RU_537741123,CLASSIC,400,11,1938,1759089679009,1759091617655,red
RU_537732499,CLASSIC,400,11,1188,1759087757461,1759088945301,red
RU_537729306,CLASSIC,400,11,926,1759086450340,1759087376470,red
RU_537714737,CLASSIC,400,11,2422,1759083235643,1759085657586,blue
RU_537704805,CLASSIC,400,11,2083,1759080335558,1759082418931,red
RU_537698639,CLASSIC,400,11,1487,1759078510900,1759079998213,blue
RU_537666695,CLASSIC,400,11,1618,1759069568624,1759071186996,blue
RU_537656622,CLASSIC,400,11,1568,1759066459219,1759068027029,red
RU_537326560,CLASSIC,400,11,2589,1758917409787,1758919998959,blue
RU_537319260,CLASSIC,400,11,2087,1758915027526,1758917114638,red
RU_537308289,CLASSIC,400,11,2172,1758912538207,1758914709807,red
RU_536880449,CLASSIC,400,11,2059,1758746824340,1758748883835,red
RU_536873970,CHERRY,1700,30,1361,1758745335683,1758746696942,blue
RU_536863822,CLASSIC,400,11,1902,1758743099490,1758745001841,red
RU_536855699,CLASSIC,400,11,1408,1758741089043,1758742496744,blue
RU_536848846,CLASSIC,400,11,1641,1758739139618,1758740780628,blue
RU_536846494,CLASSIC,400,11,1793,1758736651273,1758738444060,red
RU_536780951,CLASSIC,400,11,1148,1758657482808,1758658630882,red
RU_536778536,CLASSIC,400,11,1777,1758655395760,1758657172883,blue
RU_536775209,CLASSIC,400,11,1723,1758653068403,1758654791349,blue
RU_536771564,CHERRY,1700,30,1341,1758651482347,1758652823235,blue
RU_536762934,CLASSIC,420,11,1722,1758646786139,1758648508755,blue
RU_536741146,CHERRY,1700,30,1414,1758625874379,1758627288916,blue
RU_536708363,CLASSIC,400,11,869,1758569369647,1758570238750,red
RU_537634953,CLASSIC,420,11,1740,1759060196095,1759061935775,blue
RU_537543859,CLASSIC,420,11,2175,1759006149808,1759008325308,red
RU_537433374,CLASSIC,420,11,1616,1758974701523,1758976317726,blue
RU_537402671,CLASSIC,420,11,2240,1758964793475,1758967028836,blue
RU_537343510,CLASSIC,420,11,1452,1758922465293,1758923917774,blue
RU_537335759,CLASSIC,420,11,1432,1758920063502,1758921495889,red
RU_537299881,CLASSIC,420,11,2528,1758910678736,1758913206360,blue
RU_537276062,CLASSIC,420,11,2422,1758904204178,1758906626429,red
RU_537261667,CLASSIC,420,11,1597,1758900770067,1758902367388,blue
RU_537095600,CLASSIC,420,11,1335,1758826984308,1758828314181,blue
RU_536943218,CLASSIC,420,11,1131,1758786684987,1758787815797,red
RU_536904182,CLASSIC,420,11,1311,1758756297312,1758757608197,red
RU_536894706,CLASSIC,420,11,2683,1758751655682,1758754338585,blue
RU_536474408,CLASSIC,420,11,1799,1758316368443,1758318167531,blue
RU_536471259,CLASSIC,420,11,1626,1758314297654,1758315924158,red
RU_536468678,CLASSIC,420,11,978,1758312843748,1758313822225,red
RU_536453844,CLASSIC,420,11,1766,1758304503369,1758306269966,blue
RU_536396093,CLASSIC,420,11,1840,1758227131941,1758228971968,red
RU_536390394,CLASSIC,420,11,1510,1758225011106,1758226521672,red
RU_536387157,CLASSIC,420,11,2074,1758221920223,1758223993976,blue
RU_536381692,CLASSIC,420,11,1792,1758219279508,1758221072107,red
RU_536370509,CLASSIC,420,11,1672,1758213337959,1758215009496,blue
RU_536173533,CLASSIC,420,11,2057,1757969401576,1757971458747,blue
RU_536172765,CLASSIC,420,11,1119,1757967760340,1757968879155,red
RU_536167094,CLASSIC,420,11,1751,1757963122600,1757964873632,blue
RU_536102620,CLASSIC,420,11,102,1757883285046,1757883387337,blue
RU_536097961,CLASSIC,420,11,1775,1757881045148,1757882820549,blue
RU_536093911,CLASSIC,420,11,1924,1757878306339,1757880230846,red
RU_535935307,CLASSIC,420,11,1125,1757716840172,1757717965334,blue
RU_535930308,CLASSIC,420,11,2208,1757712223710,1757714431492,red
RU_535926012,CLASSIC,420,11,2064,1757708583969,1757710648216,red
RU_535901569,CLASSIC,420,11,1661,1757696183826,1757697845046,red
RU_535859560,CLASSIC,420,11,1802,1757633907892,1757635710178,blue
RU_535859290,CLASSIC,420,11,1419,1757631364675,1757632784068,red
RU_535856405,CLASSIC,420,11,1999,1757626694203,1757628693073,red
RU_535849999,CLASSIC,420,11,1991,1757624409295,1757626400173,blue
RU_535852190,CLASSIC,420,11,1440,1757622350831,1757623791185,red
RU_535781502,CLASSIC,420,11,1226,1757542541533,1757543767162,red
RU_536764078,CLASSIC,420,11,1521,1758645851329,1758647372793,red
RU_536235304,CLASSIC,440,11,1281,1758047122366,1758048403712,red
RU_536229044,CLASSIC,440,11,1775,1758044110343,1758045884947,blue
RU_536088785,CLASSIC,700,11,1877,1757874403250,1757876280699,blue
RU_536083503,CLASSIC,700,11,1624,1757871725371,1757873349694,blue
RU_536077439,CLASSIC,700,11,1515,1757868899197,1757870414871,blue
RU_535998594,CLASSIC,700,11,2262,1757788550490,1757790812645,red
RU_535992791,CLASSIC,700,11,2440,1757785335353,1757787775387,red
RU_535988557,CLASSIC,700,11,1724,1757782575117,1757784299019,blue
RU_535978970,CLASSIC,440,11,1366,1757777944238,1757779310827,red
RU_535680950,CHERRY,1700,30,1421,1757437933836,1757439355439,blue
RU_535679504,CHERRY,1700,30,1510,1757436449471,1757437959393,blue
RU_535669637,CLASSIC,420,11,1591,1757429505795,1757431096695,red
RU_535602509,CLASSIC,420,11,493,1757345625279,1757346118821,blue
RU_535595685,CLASSIC,420,11,1405,1757341670901,1757343076594,blue
RU_535594953,CLASSIC,420,11,110,1757341020117,1757341130226,blue
RU_535590786,CLASSIC,440,11,145,1757336787683,1757336932534,red
RU_535560399,CLASSIC,440,11,1414,1757278508269,1757279922885,blue
RU_535558188,CLASSIC,440,11,1549,1757276300114,1757277849840,red
RU_535551642,CLASSIC,440,11,1831,1757273506969,1757275338629,blue
RU_535547367,CLASSIC,440,11,1807,1757270562804,1757272369732,red
RU_535542670,CLASSIC,440,11,1863,1757268171815,1757270035333,blue
RU_535537960,CLASSIC,440,11,1859,1757266005647,1757267864815,red
RU_537581056,CLASSIC,420,11,1714,1759032557715,1759034271621,red
RU_536879518,CLASSIC,420,11,1718,1758747022235,1758748740360,blue
RU_536864031,CLASSIC,420,11,2434,1758742355451,1758744789718,blue
RU_536844537,CLASSIC,420,11,911,1758736447517,1758737358841,red
RU_536841325,CLASSIC,420,11,1447,1758734034545,1758735481304,red
RU_536831696,CLASSIC,420,11,1683,1758729527347,1758731210411,blue
RU_536830362,CLASSIC,420,11,2196,1758725899366,1758728095710,red
RU_536820984,CLASSIC,420,11,1945,1758720916048,1758722861519,red
RU_536756586,CLASSIC,420,11,1763,1758641711218,1758643474308,blue
RU_536723005,CLASSIC,420,11,1999,1758583412096,1758585411194,blue
RU_536645391,CLASSIC,420,11,1987,1758487748102,1758489735432,red
RU_536640475,CLASSIC,420,11,1817,1758484909390,1758486726560,blue
RU_536627199,CLASSIC,420,11,1688,1758477174001,1758478861972,red
RU_536610339,CLASSIC,420,11,1986,1758467402384,1758469388789,blue
RU_536606318,CLASSIC,420,11,1980,1758464735565,1758466716162,red
RU_536604270,CLASSIC,420,11,1774,1758462397014,1758464170967,red
RU_536885429,CLASSIC,400,11,2437,1758748176929,1758750613823,red
RU_536874180,CLASSIC,400,11,1553,1758744629072,1758746181773,red
RU_536685146,CLASSIC,420,11,1268,1758553736022,1758555004431,red
RU_536680142,CLASSIC,420,11,1842,1758550352607,1758552195115,red
RU_536561018,CLASSIC,420,11,1298,1758402496447,1758403794098,red
RU_536536279,CLASSIC,420,11,2053,1758388742863,1758390795856,red
RU_536402721,CLASSIC,420,11,1822,1758238806002,1758240628309,red
RU_536401981,CLASSIC,420,11,2243,1758235643027,1758237886306,blue
RU_536308735,CLASSIC,420,11,2006,1758133793701,1758135800055,blue
RU_536243717,CLASSIC,420,11,1283,1758052224363,1758053507355,red
RU_535864693,CLASSIC,400,11,2128,1757653475533,1757655603366,red
RU_535863581,CLASSIC,400,11,2159,1757650758503,1757652917896,blue
RU_535862522,CLASSIC,400,11,1608,1757648322867,1757649931248,blue
RU_535554018,CLASSIC,400,11,1300,1757273322734,1757274622546,blue
RU_535208680,CLASSIC,420,11,2659,1756922936794,1756925596273,red
RU_535205226,CLASSIC,420,11,1536,1756920148364,1756921684494,red
RU_535192211,CLASSIC,400,11,1863,1756912043399,1756913906938,blue
RU_535187720,CLASSIC,400,11,2411,1756908458653,1756910870435,red
RU_535182896,CLASSIC,400,11,2306,1756905584795,1756907891432,red
RU_535143022,CLASSIC,420,11,1759,1756841092234,1756842851909,red
RU_535129959,CLASSIC,420,11,1477,1756836334886,1756837812051,red
RU_535121666,CLASSIC,420,11,1550,1756831296738,1756832846782,blue
RU_535119431,CLASSIC,420,11,1464,1756828877707,1756830342284,blue
RU_537655988,CLASSIC,420,11,1654,1759066388162,1759068042529,red
RU_537643807,CLASSIC,440,11,1641,1759062612637,1759064254101,red
RU_537469896,CLASSIC,420,11,1536,1758985988159,1758987524584,blue
RU_536816382,CLASSIC,400,11,1907,1758714380685,1758716288067,blue
RU_536815068,CLASSIC,400,11,1826,1758712229533,1758714055936,red
RU_536812774,CLASSIC,400,11,110,1758711786266,1758711895840,blue
RU_536812150,CLASSIC,400,11,1532,1758708431127,1758709963284,red
RU_536809862,CLASSIC,400,11,953,1758707116127,1758708069763,red
RU_536747846,CLASSIC,420,11,1334,1758635841546,1758637175244,red
RU_536736668,CLASSIC,400,11,931,1758623082808,1758624014157,blue
RU_536598778,CLASSIC,440,11,2366,1758460458262,1758462824228,blue
RU_536597408,CLASSIC,420,11,2663,1758457226244,1758459889571,red
RU_536546077,CLASSIC,420,11,1303,1758394537497,1758395840221,red
RU_537414704,CLASSIC,420,11,2258,1758968904619,1758971162407,red
RU_537114846,CLASSIC,420,11,1382,1758831469233,1758832851012,red
RU_536810235,CLASSIC,420,11,2295,1758703554545,1758705849518,blue
RU_536806857,CHERRY,1700,30,1286,1758700995753,1758702281756,blue
RU_536739035,CLASSIC,400,11,2347,1758624304545,1758626651788,red
RU_536733975,CLASSIC,420,11,1693,1758620043329,1758621736011,red
RU_536734224,CLASSIC,420,11,1809,1758617089453,1758618898451,red
RU_536576564,CLASSIC,420,11,1109,1758438537217,1758439646095,blue
RU_536504791,CLASSIC,420,11,1728,1758367068071,1758368796119,blue
RU_536504009,CLASSIC,420,11,1609,1758364401624,1758366010726,blue
RU_536439936,CLASSIC,420,11,2237,1758297071654,1758299308353,red
RU_536437266,CLASSIC,420,11,1505,1758292229335,1758293734667,blue
RU_536418178,CLASSIC,420,11,1292,1758273573875,1758274865578,blue
RU_536358686,CLASSIC,420,11,1682,1758205103805,1758206785632,blue
RU_536356921,CLASSIC,400,11,1106,1758203199255,1758204305443,red
RU_536194576,CLASSIC,420,11,1610,1758015523040,1758017133208,blue
RU_536124681,CLASSIC,420,11,1653,1757930379030,1757932032469,red
RU_536061274,CLASSIC,420,11,1528,1757859071196,1757860599767,blue
RU_535947300,CLASSIC,420,11,1894,1757749218811,1757751113363,blue
RU_535877798,CLASSIC,420,11,1797,1757677804818,1757679601975,blue
RU_535879153,CLASSIC,400,11,1638,1757675205687,1757676843893,blue
RU_535875523,CLASSIC,400,11,2337,1757672255952,1757674593229,red
RU_535874096,CLASSIC,400,11,1520,1757670020141,1757671540383,red
RU_535825686,CLASSIC,400,11,2132,1757608962686,1757611095332,red
RU_535822937,CHERRY,1700,30,1475,1757607110742,1757608585824,blue
RU_537742648,CLASSIC,420,11,1788,1759090912752,1759092701081,red
RU_537731764,CLASSIC,420,11,1403,1759087722580,1759089126119,red
RU_537447401,CLASSIC,420,11,1515,1758978555411,1758980070622,red
RU_536890345,CLASSIC,400,11,395,1758749558991,1758749954143,blue
RU_536879538,CLASSIC,400,11,1608,1758746996622,1758748604714,blue
RU_536868503,CLASSIC,400,11,1815,1758743813249,1758745628030,blue
RU_536859596,CLASSIC,400,11,1520,1758741962838,1758743482594,blue
RU_536524196,CLASSIC,400,11,1954,1758380829660,1758382783375,blue
RU_536117756,CLASSIC,420,11,1721,1757923656021,1757925377502,blue
RU_536091586,CLASSIC,400,11,1833,1757875787342,1757877620120,red
RU_536086358,CLASSIC,420,11,1715,1757873038100,1757874753577,red
RU_536056905,CLASSIC,420,11,2028,1757856030868,1757858058759,red
RU_536052999,CLASSIC,420,11,1803,1757853667725,1757855471272,blue
RU_535989018,CLASSIC,420,11,1965,1757782525222,1757784489983,red
RU_535982961,CLASSIC,420,11,1876,1757780143845,1757782014733,red
RU_535980897,CLASSIC,420,11,958,1757778391747,1757779349956,red
RU_535966097,CLASSIC,420,11,1844,1757767213083,1757769057127,red
RU_535961416,CLASSIC,420,11,1782,1757764892675,1757766674663,red
RU_535959581,CLASSIC,420,11,1720,1757762673911,1757764393850,red
RU_535954943,CLASSIC,420,11,1348,1757760111724,1757761459489,blue
RU_535951332,CLASSIC,420,11,2132,1757754430487,1757756562675,blue
RU_535948570,CLASSIC,420,11,1495,1757751573353,1757753068052,red
RU_535879791,CLASSIC,420,11,1834,1757678023964,1757679857610,blue
RU_535876903,CLASSIC,420,11,2098,1757674859125,1757676957350,red
RU_535873617,CLASSIC,420,11,1671,1757672427157,1757674097869,red
RU_535818633,CLASSIC,420,11,2280,1757603425394,1757605705089,blue
RU_535807068,CLASSIC,420,11,1851,1757590978222,1757592829253,red
RU_535801391,CLASSIC,420,11,1849,1757588002554,1757589851755,red
RU_535757606,CLASSIC,420,11,1320,1757526253418,1757527573479,red
RU_537734903,CLASSIC,420,11,1773,1759088670540,1759090439172,red
RU_537727732,CLASSIC,420,11,1418,1759086559931,1759087978479,red
RU_537094386,CLASSIC,420,11,1399,1758826475660,1758827875309,blue
RU_536870999,CLASSIC,420,11,1755,1758744444197,1758746199378,blue
RU_536860311,CLASSIC,420,11,1900,1758741705060,1758743605172,blue
RU_536822188,CLASSIC,420,11,1635,1758717887547,1758719522333,blue
RU_536357335,CLASSIC,420,11,1724,1758201726172,1758203445194,blue
RU_536321888,CLASSIC,420,11,1120,1758141616289,1758142736120,blue
RU_536143319,CLASSIC,420,11,1831,1757948621830,1757950453093,blue
RU_535999464,CLASSIC,420,11,1626,1757788177052,1757789803327,blue
RU_535898895,CLASSIC,420,11,921,1757694662073,1757695582740,blue
RU_536804549,CLASSIC,420,11,2106,1758698352984,1758700459230,red
RU_536750624,CLASSIC,420,11,1849,1758637205575,1758639054920,red
RU_536653246,CLASSIC,420,11,2053,1758497791720,1758499844565,blue
RU_536412129,CLASSIC,420,11,1778,1758262333505,1758264111827,red
RU_536331843,CLASSIC,420,11,1818,1758162296275,1758164114792,red
RU_536218092,CLASSIC,420,11,1460,1758036839240,1758038299430,red
RU_536000021,CLASSIC,700,11,1770,1757788001001,1757789770979,red
RU_535992715,CLASSIC,700,11,2006,1757785161276,1757787167281,blue
RU_535986801,CLASSIC,700,11,1575,1757782378318,1757783953570,blue
RU_535788551,CHERRY,1700,30,1308,1757554120953,1757555429080,blue
RU_535787513,CHERRY,1700,30,1371,1757552368523,1757553739756,blue
RU_535787400,CHERRY,1700,30,1511,1757550400006,1757551911038,blue
RU_535787261,CHERRY,1700,30,1494,1757548645186,1757550139671,blue
RU_535788050,CHERRY,1700,30,1404,1757547169610,1757548573599,blue
RU_535782986,CHERRY,1700,30,1486,1757545540437,1757547026214,blue
RU_535715403,CLASSIC,420,11,1151,1757471287801,1757472438529,red
RU_535714239,CLASSIC,420,11,1965,1757468143947,1757470108657,red
RU_535642079,CLASSIC,420,11,1656,1757376286663,1757377942783,blue
RU_535516141,CLASSIC,440,11,1497,1757251138739,1757252636443,blue
RU_535512344,CLASSIC,440,11,1330,1757248765558,1757250095797,red
RU_535509429,CLASSIC,440,11,1414,1757246908634,1757248323197,blue
RU_535504286,CLASSIC,420,11,1890,1757242863728,1757244753566,red
RU_535486352,CLASSIC,420,11,1110,1757219301276,1757220411428,red
RU_537752810,CLASSIC,420,11,2055,1759095205630,1759097260883,blue
RU_537738956,CLASSIC,420,11,933,1759090039221,1759090972136,blue
RU_537711938,CLASSIC,420,11,1462,1759082335004,1759083796833,red
RU_537681162,CLASSIC,420,11,1770,1759073037077,1759074807375,red
RU_537671677,CLASSIC,420,11,1732,1759070712993,1759072445328,red
RU_537659873,CLASSIC,420,11,2292,1759067457299,1759069749423,red
RU_537493666,CLASSIC,420,11,1552,1758992552106,1758994104699,blue
RU_537476493,CLASSIC,420,11,1713,1758987710315,1758989423159,red
RU_537457964,CLASSIC,420,11,101,1758982664364,1758982765654,blue
RU_537455165,CLASSIC,420,11,1654,1758980590993,1758982245343,blue
RU_537447388,CLASSIC,420,11,1600,1758978513491,1758980113634,red
RU_537431628,CLASSIC,420,11,946,1758973950559,1758974896856,blue
RU_537423986,CLASSIC,420,11,1328,1758971949493,1758973277479,blue
RU_537417606,CLASSIC,420,11,1403,1758970048485,1758971451897,blue
RU_537412536,CLASSIC,420,11,1433,1758968208410,1758969641390,blue
RU_537526391,CLASSIC,420,11,1802,1759000900943,1759002703041,red
RU_537068985,CLASSIC,400,11,1955,1758821597153,1758823552018,red
RU_536400350,CLASSIC,420,11,1135,1758231472518,1758232607679,blue
RU_536022204,CLASSIC,420,11,2087,1757804398769,1757806485608,red
RU_535934670,CLASSIC,420,11,2014,1757718259687,1757720273824,red
RU_535931375,CHERRY,1700,30,1524,1757713094227,1757714618889,blue
RU_535929101,CHERRY,1700,30,1703,1757711342614,1757713046042,blue
RU_535920720,CHERRY,1700,30,1503,1757706061629,1757707564698,blue
RU_535917242,CHERRY,1700,30,1577,1757704380592,1757705957965,blue
RU_535698186,CLASSIC,420,11,1814,1757446421990,1757448236225,blue
RU_535664760,CLASSIC,420,11,246,1757424964510,1757425211284,blue
RU_535662453,CLASSIC,420,11,2205,1757421711150,1757423916155,red
RU_535657309,CLASSIC,420,11,1865,1757416299950,1757418164755,red
RU_535654819,CLASSIC,420,11,1428,1757414368065,1757415796607,blue
RU_535650844,CLASSIC,420,11,1232,1757409520876,1757410753516,blue
RU_535589095,CLASSIC,420,11,1774,1757333552346,1757335326200,red
RU_535583618,CLASSIC,420,11,2033,1757329814966,1757331848073,blue
RU_535581681,CLASSIC,420,11,1611,1757327187366,1757328798291,blue
RU_535576586,CLASSIC,420,11,1880,1757319518547,1757321398519,blue
RU_535503506,CLASSIC,420,11,1598,1757243306205,1757244904144,red
RU_536829259,CLASSIC,420,11,1974,1758725412498,1758727386988,red
RU_536824412,CLASSIC,420,11,2092,1758722607822,1758724700174,red
RU_536699531,CLASSIC,420,11,1672,1758564912660,1758566585064,blue
RU_536525686,CLASSIC,420,11,2012,1758382293161,1758384305636,blue
RU_536380542,CLASSIC,420,11,1782,1758218595690,1758220377956,red
RU_536223743,CLASSIC,420,11,974,1758041355942,1758042330300,red
RU_536205522,CLASSIC,420,11,1845,1758028179403,1758030024723,red
RU_536049861,CLASSIC,420,11,1552,1757852508431,1757854060401,red
RU_535626173,CLASSIC,420,11,1468,1757359191314,1757360660091,blue
RU_535617829,CLASSIC,420,11,1853,1757355946925,1757357799946,red
RU_535615293,CLASSIC,420,11,1070,1757354008150,1757355078824,red
